Iteration,Score,Parameter Values
2607,0.45402838930618783,"[1.7285008  1.47435956 1.19183387 1.52908296 1.71010967 1.85734226
 1.63346183 2.64156029 1.12020227 2.02542449 1.72341391 1.61799244
 1.47265139 1.5633674  2.30721635 1.32024988 1.61989685 1.22756735
 1.1466114  1.56057862 1.40368858 1.90359338 1.75664639 1.53572159
 2.50579809 2.36489496 2.5543287  1.95101543 1.79009508 1.7875777
 1.993098   3.11959138 1.59691925 2.15508522 2.42261678 2.60744236
 0.9293457  2.4730359  1.70681859 1.66672487 1.30291782 2.56883926
 2.13915158 2.69592612 1.61275089 1.40864738 1.67848824 1.53180745
 1.46009103 2.12409917 1.79629971 1.95562439 1.46222328 2.30104532
 1.97138625 2.3954772  1.39478959 1.03594659 1.65871292]"
2608,0.4583981539721842,"[-1.33052097e-01  4.24470547e-02 -1.12904000e-01  4.94186952e-02
 -4.67572116e-02  2.00433536e-02 -1.24711052e-02  1.45144494e-01
 -1.55858636e-02 -3.28285933e-02 -7.39346587e-02  2.50458832e-04
 -1.38303570e-01  1.64900579e-01  3.34599038e-02 -8.03508915e-02
  6.21463704e-02  2.35413524e-02 -2.79776054e-02  2.22483984e-02
  6.75963117e-02  2.66082693e-02  1.49917118e-01 -7.37630988e-02
  1.00231570e-01  1.05212249e-01  7.32283292e-02  2.33325522e-01
  1.40491148e-01 -1.13612895e-01 -1.42853391e-01  7.28578590e-02
  2.48250761e-02  1.21037790e-01  5.01218832e-02 -1.60359771e-01
 -5.92878291e-02 -1.07738904e-01 -4.66023379e-02  1.36652302e-01
 -1.11640101e-01 -3.86450200e-01  1.38281167e-03 -6.78551053e-02
 -3.41137238e-01 -1.60537513e-01 -2.76413479e-01  3.86546962e-01
  1.13859706e-02  2.27797629e-01 -3.06585824e-01 -1.41123738e-01
 -3.11032781e-02 -1.42060896e-01 -5.00543152e-01 -2.61602702e-01
 -1.48180416e-01 -3.98683213e-01  1.21770508e+00]"
2609,0.4576120426564244,"[1.74199469 1.40483766 1.26824428 1.476289   1.63733629 1.81920432
 1.52848405 2.59754693 1.26838897 2.01770666 1.5991911  1.66020444
 1.54200053 1.47096702 2.25853077 1.07838811 1.7305585  1.09929147
 1.05047833 1.56665688 1.51173855 1.99071463 1.75059541 1.50520278
 2.65858557 2.34783989 2.52893222 1.9334864  1.71064417 1.93484496
 2.00384462 3.03817835 1.64322231 2.16998469 2.34752764 2.64572675
 0.90687653 2.3520667  1.83763973 1.5298427  1.04844985 2.40658816
 2.13052705 2.52038707 1.71446827 1.62679777 1.67431427 1.50715061
 1.56088079 2.13344862 1.91406286 2.15765037 1.48672463 2.31879575
 2.13256931 2.41315969 1.32681319 1.15160591 1.75973232]"
2610,0.4537546161729767,"[-0.10416251 -0.00748986 -0.05630264  0.00716199 -0.00318127 -0.01520681
 -0.00441926  0.085422   -0.01020925 -0.0286773  -0.00414363  0.03485843
 -0.18571039  0.09435481  0.02185895 -0.08850418  0.03528725 -0.01795874
 -0.05130513  0.04153035  0.07904179 -0.02584073  0.09926627 -0.07340482
  0.03357697  0.09137611  0.00595168  0.18484741  0.03584381 -0.10556533
 -0.07512039  0.06763818  0.03080754  0.08421612  0.06945655 -0.03361007
  0.00531799 -0.19284871 -0.09106868  0.04275179 -0.0188763  -0.32670189
 -0.00679513 -0.16902572 -0.31613546 -0.09870235 -0.27492708  0.36017722
  0.03784107  0.27181119 -0.33048418 -0.04014831  0.00834724 -0.23104218
 -0.38670045 -0.23511434 -0.09735221 -0.3745298   1.18590305]"
2611,0.45527405537058235,"[1.69859475 1.42208666 1.23320249 1.52828037 1.70644575 1.80336886
 1.61746138 2.62738978 1.22309929 2.01367163 1.70014719 1.66182921
 1.42868256 1.58819457 2.29521154 1.19819817 1.64923409 1.12294694
 1.04165176 1.54310307 1.51948267 1.85566259 1.80351751 1.50257729
 2.53482943 2.31904939 2.5314058  1.87707276 1.74658008 1.87184209
 1.98067102 3.14118302 1.63687942 2.18448267 2.33947546 2.49432091
 0.85021407 2.39734078 1.78096709 1.56843017 1.16330893 2.52108251
 2.17917801 2.59031888 1.64697226 1.44201814 1.71042949 1.51936945
 1.55258832 2.16330092 1.8238533  1.98954483 1.47623317 2.33996464
 2.04101737 2.37224987 1.35199565 1.09702368 1.77735968]"
2612,0.4536339437011592,"[ 0.04877551 -0.00894037  0.10313223 -0.05052329 -0.05464701 -0.08704058
 -0.00887432  0.0105006  -0.01192992 -0.01766143  0.04897229  0.04047689
 -0.06735126 -0.0814249   0.00921596  0.01338527  0.06874508 -0.06516556
 -0.10794315  0.02924463  0.10583234  0.01583439 -0.00133603 -0.05675219
  0.03073269  0.06192348  0.03854085  0.02780378 -0.01724527 -0.01073991
 -0.0621548   0.08624219 -0.03003831  0.03503399 -0.00317558  0.08152268
  0.0800854  -0.17372491 -0.07283444  0.00956144 -0.03863849 -0.25966386
 -0.03499069 -0.1693234  -0.27364207  0.01951644 -0.2903565   0.3674177
  0.10089391  0.19343064 -0.30870724  0.07738442  0.13012029 -0.26632609
 -0.22827065 -0.19745275 -0.12925357 -0.38606734  1.1813951 ]"
2613,0.453780905925922,"[1.67343673 1.49229003 1.19136912 1.65636225 1.81852927 1.86890567
 1.61440138 2.59231209 1.1073516  2.00954643 1.78447907 1.65752983
 1.40390767 1.64760871 2.31473917 1.31606323 1.67532973 1.280648
 1.11416811 1.51386644 1.37998254 1.81003821 1.73938951 1.49912539
 2.34856566 2.28600125 2.53890681 1.8566198  1.84528981 1.73152204
 2.0203072  3.1363383  1.68771536 2.18149744 2.40597893 2.55761081
 0.89171638 2.53905698 1.67849197 1.66866556 1.29561807 2.64577581
 2.1888003  2.70976238 1.57910632 1.29172906 1.55628815 1.49582521
 1.4671819  2.08124764 1.70679152 1.89758386 1.44771871 2.29855813
 2.04984072 2.32560849 1.36280035 1.03718026 1.78554978]"
2614,0.4538401158196415,"[ 2.63691266e-01 -8.01510397e-02  3.53641787e-01 -1.81637282e-01
 -7.10168357e-02 -1.40764567e-01  4.02112348e-02 -1.54088454e-01
  2.33605917e-02  7.37912541e-04  1.74196943e-01  9.57523776e-02
 -1.32513909e-02 -2.56074463e-01  9.71290436e-03  1.18259485e-01
  6.44123892e-02 -5.57708822e-02 -2.06724188e-01  4.07921415e-02
  8.67385005e-02  2.02489327e-02 -1.86176460e-01 -2.75572844e-02
 -1.14351015e-01  1.47207474e-03 -1.59916429e-01 -1.21628495e-01
 -1.54234724e-01  5.13519799e-02 -5.18526016e-02  1.28451058e-01
 -3.07588821e-02 -6.94559273e-02 -7.01307152e-02  3.16996629e-01
  3.22344606e-01 -3.82770058e-01 -1.79910900e-01 -1.65323044e-01
  7.27218636e-02 -1.51462741e-01 -6.93568660e-02 -3.12777137e-01
 -1.63928308e-01  2.33114554e-01 -2.46325522e-01  3.55091929e-01
  2.32433692e-01  2.65514290e-01 -3.45784056e-01  1.53784772e-01
  2.22242908e-01 -3.30674241e-01  2.15110157e-02 -8.29851064e-02
 -9.17894362e-02 -4.07587055e-01  1.09966133e+00]"
2615,0.4537324538467917,"[1.62181001 1.61341208 1.10328871 1.73375255 2.01551154 1.85086246
 1.73683285 2.70713042 0.8385921  2.03043007 2.01485897 1.6405876
 1.25480617 1.79297499 2.41577768 1.53659582 1.64781505 1.46016658
 1.1433093  1.46216598 1.22607719 1.56776663 1.75517579 1.51332609
 2.07975895 2.21906164 2.66937205 1.69168368 2.03460582 1.51878792
 2.01835357 3.23476115 1.7209253  2.20554712 2.51861987 2.45090304
 0.80170081 2.75131877 1.50339268 1.86302079 1.5522278  2.8128277
 2.24880136 2.9536514  1.38840561 1.04916146 1.42190176 1.40755056
 1.28610345 2.05502134 1.46499003 1.58791664 1.34242241 2.31923475
 1.86487514 2.2856452  1.4358508  0.91238117 1.72022011]"
2616,0.45381868282143895,"[-0.06482009  0.0096838  -0.00121716  0.01375904 -0.03165941 -0.05485643
 -0.01960596  0.095204   -0.02268822 -0.04946435 -0.02111379  0.03782761
 -0.13570168  0.00566464 -0.00861327 -0.021755    0.04286904 -0.06040901
 -0.01753437  0.05571076  0.10296395  0.03248131  0.09841685 -0.08418593
  0.04751913  0.10325037  0.12422823  0.07654588 -0.01544353 -0.03882673
 -0.04479104  0.05559578 -0.04155485  0.04766242  0.05607136  0.02035827
 -0.00628973 -0.13530083 -0.08010869  0.04476419 -0.00164948 -0.28611397
 -0.0234243  -0.16035655 -0.33253036 -0.04846207 -0.2824419   0.42507346
  0.04995855  0.15340855 -0.29764813  0.02007241  0.10339791 -0.27742772
 -0.35591519 -0.26076875 -0.12356261 -0.33075505  1.21381223]"
2617,0.45386815331344255,"[1.70701245 1.38180614 1.21489803 1.63146913 1.69505113 1.82711028
 1.60831412 2.56166864 1.20149104 2.02724996 1.73337064 1.66240522
 1.42262422 1.63498861 2.28196589 1.24484937 1.66568137 1.18212023
 1.16921934 1.5076544  1.47586871 1.8784821  1.75242947 1.49815224
 2.48530937 2.33469996 2.47742386 1.96649655 1.72854492 1.8420775
 2.01077538 3.12932214 1.62932493 2.15771652 2.36647079 2.59113525
 0.89136009 2.45789477 1.72316748 1.57160607 1.14125151 2.59800668
 2.16068527 2.54538167 1.64194045 1.37217619 1.70052983 1.58526038
 1.58256842 2.07513145 1.8187816  2.05040839 1.47478595 2.28370885
 2.11114307 2.3938672  1.34848563 1.11162618 1.76611665]"
2618,0.4616780895921131,"[ 8.24159328e-02 -1.64006584e-02  2.03098467e-01 -1.09303352e-01
 -7.39126816e-02 -1.20901506e-01  9.62031408e-03 -3.13988409e-02
  7.87597726e-03  7.31783018e-03  8.18565067e-02  5.47341040e-02
 -1.39957904e-02 -1.39344649e-01  4.14647366e-02  5.46549571e-02
  1.04358478e-01 -1.60043269e-02 -1.46050931e-01  3.22328526e-02
  8.45557797e-02 -2.55442981e-02 -7.72366365e-02 -2.26890051e-02
  1.14982368e-02  4.62912462e-02 -7.48792623e-02  4.77785851e-02
 -1.13424183e-05  8.25354236e-03 -9.79699618e-02  1.07296925e-01
 -1.16671893e-02 -1.19458991e-02 -3.89991782e-02  7.45074464e-02
  2.01863272e-01 -2.49928984e-01 -1.42149212e-01 -1.76689286e-02
 -3.40226525e-02 -2.66598751e-01 -3.30649261e-02 -1.84254216e-01
 -2.31843285e-01  7.97300667e-02 -2.77114233e-01  3.58694110e-01
  1.83105885e-01  2.30977141e-01 -3.51910818e-01  4.99561073e-02
  1.17116741e-01 -2.70517953e-01 -1.51704055e-01 -1.61815888e-01
 -1.04849683e-01 -4.19471422e-01  1.13344599e+00]"
2619,0.45466470814754717,"[1.67416781 1.52981294 1.1193223  1.62181931 1.88897534 1.87898993
 1.63165446 2.67065091 0.96107878 2.0408832  1.81599468 1.65779648
 1.37109555 1.65995716 2.37948639 1.36616199 1.65923162 1.32819088
 1.08940253 1.53452503 1.33852886 1.73296884 1.75989906 1.50596988
 2.32138395 2.2635319  2.65872224 1.75843264 1.90419207 1.68533849
 2.00953904 3.14410594 1.66820389 2.2068811  2.46478162 2.54905376
 0.89959087 2.61599922 1.67251758 1.72592486 1.39784366 2.65789399
 2.19574917 2.82141083 1.52163373 1.31451181 1.52285779 1.45490189
 1.36299961 2.04899049 1.64484192 1.82933344 1.37784839 2.26877249
 1.95680629 2.3284549  1.4342046  0.99503253 1.75663856]"
2620,0.45418467206576074,"[-0.08668471  0.0376627  -0.04747648 -0.02188475 -0.0896725  -0.09620575
 -0.01936543  0.10420829 -0.04468244 -0.0075467  -0.04250368 -0.01847856
 -0.06357409  0.06944319  0.01420153 -0.0611985   0.0736484  -0.03515181
 -0.07025538  0.06566192  0.11734303  0.07147806  0.04244255 -0.03991541
  0.08161501  0.09052349  0.16266754  0.1234142   0.08710077 -0.05127676
 -0.11175619  0.12559374 -0.06130978  0.09023184  0.0024313  -0.04821059
 -0.04398316 -0.04369947 -0.04952499  0.10677967 -0.05971036 -0.32840787
 -0.01909873 -0.12152235 -0.35037859 -0.13573611 -0.28080235  0.381818
 -0.01467013  0.07560715 -0.24086737 -0.07339672  0.06472357 -0.17457459
 -0.40486661 -0.21761588 -0.2182306  -0.39386149  1.24119296]"
2621,0.45383359281675495,"[1.7405129  1.44653536 1.23325409 1.61841828 1.71009519 1.92405985
 1.53991727 2.49694094 1.25524414 2.01628806 1.66415296 1.60362122
 1.54080459 1.55869244 2.31840413 1.21575062 1.73620189 1.1626533
 1.14034161 1.53190055 1.45942149 2.00655172 1.70712654 1.44669245
 2.54815683 2.34719426 2.55239366 2.04552337 1.72249148 1.82877439
 2.03336663 3.07518919 1.64686828 2.14238453 2.36261824 2.70679878
 0.97950053 2.45117016 1.77657979 1.60898818 1.22252396 2.52920614
 2.14760536 2.61986438 1.65812274 1.43548127 1.6546422  1.50193692
 1.55004107 2.12094711 1.84377071 2.09658779 1.48867534 2.25966386
 2.1029232  2.372833   1.35492909 1.06498236 1.75983582]"
2622,0.4541442567873864,"[-0.05060206  0.00209715  0.00436799  0.06143527 -0.0126639  -0.04755126
  0.00188763  0.07200389 -0.04018757 -0.0683364   0.00855431  0.04254834
 -0.13379725  0.02166997 -0.05201638 -0.0963549   0.02460463 -0.05957567
 -0.01236605  0.06066519  0.12806383  0.11010521  0.10187312 -0.06161807
  0.01084062  0.11464304  0.15804339  0.06437015 -0.03342883 -0.02242617
 -0.05518082  0.10054052 -0.04540139  0.05327254  0.01978763  0.03896115
 -0.06963345 -0.09463135 -0.07490003  0.08116935 -0.0062573  -0.29541984
 -0.02757893 -0.20635838 -0.34898319 -0.11104571 -0.29411966  0.37413657
 -0.02306725  0.1266653  -0.26447471 -0.05458997  0.10201883 -0.23949996
 -0.36350861 -0.23659504 -0.16013704 -0.3625853   1.22743207]"
2623,0.45377218805373476,"[1.71408246 1.43269352 1.24047336 1.69494003 1.68048295 1.82401685
 1.6451315  2.54999875 1.26321497 2.03054668 1.78356943 1.61721689
 1.42042298 1.62718227 2.2842027  1.25294471 1.66792164 1.18534443
 1.17873572 1.48886256 1.46916099 1.95088328 1.68763214 1.45881799
 2.55804802 2.35178308 2.4125293  2.04296473 1.74065673 1.83031363
 2.02567703 3.10223271 1.60845248 2.12643492 2.36024362 2.64416962
 0.86766419 2.40722672 1.74468593 1.57180708 1.14634554 2.57511022
 2.17679654 2.55532266 1.63225769 1.37461262 1.70747313 1.59506005
 1.61290582 2.12228054 1.84193556 2.03267522 1.49475689 2.2967603
 2.1395888  2.41227971 1.36528479 1.11466081 1.7102304 ]"
2624,0.4547085837340855,"[-1.07407377e-02  3.66353252e-03  5.34147261e-02 -5.66488805e-02
 -4.76335043e-02 -6.55571365e-02 -9.84858894e-03  3.88129847e-02
 -6.11957633e-03 -1.56642823e-02  4.17795926e-02  4.63940220e-02
 -9.71532002e-02 -4.61535865e-02  2.90312084e-02 -3.29558448e-02
  6.58466345e-02 -3.54196918e-02 -1.01152550e-01  4.54142527e-02
  7.88024250e-02 -3.50287243e-02  3.03874362e-02 -5.93016037e-02
  2.83113617e-02  7.67682338e-02  1.26052082e-02  1.04960345e-01
  9.65626153e-03 -4.99973488e-02 -7.88929955e-02  7.85215814e-02
 -6.29895769e-03  3.69666931e-02  2.43537471e-02  2.70065720e-02
  6.74025396e-02 -1.98626098e-01 -8.03481736e-02  1.51664880e-02
 -3.35656804e-02 -2.86344005e-01 -2.22930212e-02 -1.64651381e-01
 -2.83069756e-01 -1.10266026e-04 -2.72841705e-01  3.59346991e-01
  1.17650813e-01  2.32036377e-01 -3.24917585e-01  4.70334703e-02
  9.48216160e-02 -2.51466382e-01 -2.63247960e-01 -1.99233567e-01
 -1.08474574e-01 -3.85947718e-01  1.17185179e+00]"
2625,0.45398803798743254,"[1.69543675 1.47475371 1.18902442 1.59857615 1.77598679 1.85917136
 1.60661482 2.62927572 1.10379109 2.01309799 1.74911181 1.67464918
 1.42202503 1.60881878 2.31369518 1.26024305 1.67010306 1.22488951
 1.08768082 1.52741592 1.41893558 1.79712449 1.79405262 1.49679487
 2.39703502 2.30006894 2.55200146 1.8362449  1.79807668 1.76310885
 1.99103472 3.140947   1.67268399 2.19270644 2.39741989 2.53620639
 0.87972424 2.51315737 1.70407065 1.66118611 1.25768354 2.61246663
 2.18289997 2.70458879 1.59989187 1.36909938 1.61684949 1.50532
 1.4866983  2.09003488 1.73606485 1.93203059 1.43826734 2.30181732
 2.01921768 2.33159491 1.3765674  1.06113911 1.78025291]"
2626,0.45491331086182224,"[-0.08214016  0.04018653 -0.03311285  0.00696347 -0.05875948 -0.08275349
 -0.01813809  0.0925687  -0.07201352 -0.03966463 -0.01188507  0.0220656
 -0.08716601  0.02476894 -0.03043195 -0.10014189  0.04275154 -0.07769123
 -0.0482412   0.08012466  0.12691818  0.0930191   0.12201339 -0.03951326
  0.02352226  0.11456721  0.16085511  0.06373508 -0.00767386 -0.02255666
 -0.0284255   0.11449628 -0.07643969  0.05178471  0.01675701  0.00536216
 -0.11099151 -0.01323616 -0.06528274  0.13132482 -0.02303624 -0.31662654
 -0.01906122 -0.16856903 -0.3493274  -0.12648423 -0.29313047  0.40714674
 -0.03796324  0.08663578 -0.22177299 -0.00623815  0.09906491 -0.22692354
 -0.39496    -0.21423768 -0.19943889 -0.36425498  1.24684031]"
2627,0.4534857053390319,"[1.73866697 1.40435244 1.23311154 1.66563645 1.66428599 1.90796504
 1.59468885 2.50017479 1.24985403 2.01152284 1.73714044 1.63634005
 1.49277133 1.60984113 2.28431228 1.24410255 1.65411555 1.16091668
 1.18592673 1.51366276 1.47496709 1.98877793 1.70266295 1.43895881
 2.56919127 2.37425834 2.45682392 2.094693   1.70457309 1.82971031
 2.01049222 3.0759405  1.58978678 2.12827762 2.34977219 2.67016826
 0.93690715 2.41505127 1.72663677 1.58528974 1.15792249 2.58685643
 2.14716912 2.57652319 1.66820598 1.38419791 1.70878939 1.58748133
 1.62174334 2.12245405 1.88558116 2.07098395 1.50084705 2.25021323
 2.12121157 2.3890349  1.37842268 1.07952446 1.7103184 ]"
2628,0.45455597266121406,"[-0.13722023  0.0214716   0.02615482 -0.16975776 -0.02198589 -0.15425291
  0.00677032  0.10738401 -0.05646385  0.00645678 -0.00598254  0.06222787
 -0.13770458 -0.00346969  0.11607394  0.04817159  0.14952354  0.00551537
 -0.19331272  0.05318693  0.01838345 -0.12032301  0.15252184 -0.03757811
  0.01553862  0.06523652 -0.04063852  0.08690879  0.16642354 -0.09779355
 -0.00143008  0.02868128 -0.03529321  0.05509662  0.04393165 -0.19954209
  0.0898581  -0.24553309 -0.15878707 -0.00760166 -0.00732438 -0.31464984
  0.00628865 -0.02674556 -0.15921206 -0.06856154 -0.2180331   0.39781188
  0.2301437   0.24114148 -0.33393742  0.11490076  0.02596252 -0.22737245
 -0.34900301 -0.18932381 -0.09714095 -0.26471208  1.19132195]"
2629,0.4538022152844939,"[1.72665773 1.42097859 1.16958347 1.46161085 1.68772931 1.86232568
 1.53217132 2.72038907 1.12427455 2.03494502 1.54252687 1.74207298
 1.49292371 1.54270088 2.31074707 1.26784631 1.56867283 1.16079607
 1.02784461 1.63769998 1.46461208 1.78682502 1.99967895 1.54582086
 2.43911443 2.34608076 2.62171037 1.75121668 1.64199486 1.84676876
 1.93862614 3.2206301  1.61039748 2.23645673 2.46004252 2.44575902
 1.01885275 2.45815052 1.79253397 1.61002754 1.28338882 2.5804995
 2.10666735 2.70209843 1.67335348 1.45050554 1.74452211 1.55366812
 1.3856331  2.06260805 1.80890352 2.02928713 1.41800661 2.2913116
 1.94925062 2.35500441 1.33455161 1.01232043 1.83521295]"
2630,0.45394157827547527,"[ 4.16491862e-02  3.25341604e-04  1.28931159e-01  2.22733913e-03
 -5.87119448e-02 -1.89502627e-02 -7.72804415e-03  1.76895863e-02
  1.81210794e-02 -1.68809116e-02  9.48131288e-02  7.98083389e-02
 -7.12144829e-02 -6.68138084e-02  1.94578292e-02 -7.62941261e-02
  5.06657652e-02 -3.14410136e-02 -3.68388233e-02  6.75133921e-02
  1.09223376e-01 -2.95597675e-02 -6.58503208e-02 -9.07371251e-02
  5.49976091e-03  7.78840446e-02 -3.46495527e-02  1.61045500e-01
 -2.05225743e-02 -4.68729211e-02 -1.36584140e-01  1.02764394e-01
  3.04279882e-02  3.51972905e-02  2.48510336e-02  9.11512778e-02
  1.34834397e-01 -2.44164077e-01 -7.23120483e-02 -2.75365058e-02
 -5.67768506e-02 -2.86665572e-01 -4.01935432e-02 -1.73581135e-01
 -3.11757449e-01 -6.83713695e-02 -2.77377151e-01  2.74443131e-01
  8.11185861e-02  2.73885017e-01 -3.70386565e-01  5.32197455e-02
  1.11703527e-01 -2.52915131e-01 -1.56646216e-01 -1.74828032e-01
 -6.11210196e-02 -4.23476435e-01  1.12939708e+00]"
2631,0.4541070282855545,"[1.66678099 1.53063819 1.1662451  1.62411687 1.82190943 1.80842886
 1.65303568 2.64586208 1.04764401 2.01504949 1.90850114 1.64723649
 1.35827049 1.67034332 2.324741   1.27315579 1.66459116 1.24291862
 1.08109134 1.45290176 1.39227905 1.81745246 1.709138   1.48269399
 2.41496065 2.27077467 2.55034082 1.83791504 1.89973074 1.71357096
 2.0257308  3.12957116 1.70765153 2.17932483 2.38750927 2.57985368
 0.74880866 2.53750281 1.65758399 1.70612142 1.23819606 2.60578332
 2.22578542 2.75773094 1.538146   1.33904374 1.61016664 1.47433045
 1.50543897 2.11179799 1.69675043 1.82281744 1.44106058 2.33090976
 2.05359996 2.29760266 1.40358258 1.11937832 1.76839971]"
2632,0.4558612914464105,"[-1.70713744e-02  1.46898992e-02  9.05617567e-03  5.68995999e-02
 -4.40544350e-02 -5.42146836e-02 -1.04793443e-02  4.24061821e-02
 -2.24204106e-02 -5.53025164e-02  9.05578354e-04 -2.16736673e-03
 -8.63144152e-02  3.10283971e-02 -3.38923954e-02 -6.93017625e-02
  1.79810983e-03 -7.14934507e-02 -7.10407865e-03  7.55708151e-02
  1.62172085e-01  1.11658961e-01  3.34730532e-02 -4.34033605e-02
  8.23974429e-02  8.81733346e-02  1.32868711e-01  8.22452033e-02
 -3.03228366e-02 -4.00545497e-02 -1.00756111e-01  1.02787311e-01
 -4.76048401e-02  4.39547216e-02  5.78843185e-03  8.36401262e-02
 -2.93076089e-02 -7.87635149e-02 -5.62455149e-02  1.01074352e-01
 -1.98267843e-02 -3.02820966e-01 -2.81869795e-02 -2.37668542e-01
 -3.66530889e-01 -2.13248429e-02 -2.90385018e-01  4.18426931e-01
 -7.19464152e-02  1.00360411e-01 -2.60553900e-01 -5.06129085e-02
  1.08832648e-01 -2.46923074e-01 -3.40465577e-01 -2.47896333e-01
 -1.29214820e-01 -4.23567901e-01  1.21162611e+00]"
2633,0.45375614261745406,"[1.72643953 1.41686921 1.25313476 1.66307639 1.751342   1.87745165
 1.6411314  2.4752061  1.17934889 2.01380408 1.78312923 1.61572536
 1.44061333 1.68869769 2.31530099 1.22220262 1.71987537 1.22670984
 1.16297243 1.49052206 1.45372295 1.93877163 1.64656554 1.46352041
 2.53665217 2.32427108 2.5041838  2.02718833 1.79527461 1.80186491
 2.03376038 3.07003403 1.61712608 2.12172174 2.34065563 2.6443787
 0.91401873 2.4753301  1.7156475  1.57191994 1.14870887 2.56977545
 2.18346177 2.5574705  1.63178684 1.38342511 1.65317221 1.54842396
 1.61248496 2.1245242  1.80514925 2.02584073 1.48066898 2.27450451
 2.12914272 2.37832641 1.42395856 1.09471962 1.74023489]"
